,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
10,0.3333333333333333,0.0003190143033862114,0.0,0.0,0.0,0.0,0.0,0.008575838059186935,0.0,0.0,0.0,0.0,0.0,0.0,0.00913918949663639,0.0958893746137619,0.003537671407684684,0.0005328843253664672,0.07223201543092728,0.04422293230891228,0.12585414946079254,0.0,0.0034450527746230364,0.0,0.03978942707180977,0.03523828461766243,0.0128882871940732,0.01630912348628044,0.029590904712677002,0.026928700506687164,0.012625924311578274,0.011366487480700016,0.027604680508375168,0.0025529651902616024,0.0,0.027359142899513245,0.0,0.007395525928586721,0.14843355119228363,0.14326122403144836,0.03854594752192497,0.02865472435951233,0.0008932424825616181,0.0,0.019421594217419624,0.089080311357975,0.09181244671344757,0.005472388584166765,0.007428211625665426,0.0,0.0033854783978313208,0.0,0.0,0.0,0.0,0.0
11,0.36666666666666664,0.0004915337194688618,0.0,0.0,0.0,0.0,0.0,0.0071298000402748585,0.0,0.0,0.0,0.0,0.0,0.0,0.007697403430938721,0.09293145686388016,0.0025194138288497925,0.001623028889298439,0.02570444345474243,0.02622372843325138,0.17580044269561768,0.0,0.0033233053982257843,0.0,0.044694531708955765,0.04164668545126915,0.007060300093144178,0.011357782408595085,0.03728189319372177,0.034893885254859924,0.013623557984828949,0.012598513625562191,0.03490558639168739,0.003803109982982278,0.00027752103051170707,0.03683382272720337,0.0,0.006066551897674799,0.17411501705646515,0.17051416635513306,0.06410957127809525,0.052568044513463974,0.000573943427298218,0.0,0.015409138984978199,0.09214826673269272,0.09460225701332092,0.00452506123110652,0.00954414065927267,0.0,0.00489944638684392,0.0,0.0,0.0,0.0,0.0
12,0.4,0.00021531865058932453,0.0,0.0,0.0,0.0,0.0,0.007301378529518843,0.0,0.0,0.0,0.0,0.0,0.0,0.007993869483470917,0.09628576040267944,0.000716864422429353,0.0038434546440839767,0.0,0.0,0.23764269053936005,0.0,0.005297429393976927,0.0002745724923443049,0.04561794549226761,0.04381714388728142,0.0,0.004008901305496693,0.055098824203014374,0.050801102072000504,0.01570766791701317,0.014906950294971466,0.036547910422086716,0.000856780621688813,0.038773518055677414,0.047266341745853424,0.0,0.004606532398611307,0.19477184116840363,0.18952976167201996,0.10751109570264816,0.09656058251857758,0.0,0.0,0.015415970236063004,0.12057264894247055,0.12352782487869263,0.0018402341520413756,0.02347487211227417,0.013774678111076355,0.010235418565571308,0.004367537330836058,0.0,0.0,0.0,0.0
13,0.43333333333333335,0.00020147817849647254,0.0,0.0,0.0,0.0,0.0,0.007721114903688431,0.0,0.0,0.0,0.0,0.0,0.0,0.008578472770750523,0.09209153801202774,0.0,0.006659999024122953,0.0,0.0,0.2977544963359833,0.0,0.006539189722388983,0.0006731803878210485,0.04124820604920387,0.04072996601462364,0.0,0.002501267706975341,0.06375960260629654,0.059942614287137985,0.01655179262161255,0.016058122739195824,0.02875988557934761,0.0017840724904090166,0.06496184319257736,0.052449245005846024,0.0,0.004271584562957287,0.20796270668506622,0.20297566056251526,0.1352035105228424,0.1257745623588562,0.0,0.0,0.015368640422821045,0.15210838615894318,0.1557215303182602,0.002803072100505233,0.031892821192741394,0.023527339100837708,0.007905088365077972,0.0027057076804339886,0.0,0.0,0.0,0.0
14,0.4666666666666667,0.0003500302555039525,0.0,0.0,0.0,0.0,0.0,0.008614493533968925,0.0,0.0,0.0,0.0,0.0,0.0,0.0096227852627635,0.08176751434803009,0.0,0.008869767189025879,0.001820803270675242,0.00927732978016138,0.37244555354118347,0.0,0.0066347853280603886,0.0,0.04024333506822586,0.040567703545093536,0.0,0.00304313562810421,0.05034596472978592,0.04923189803957939,0.015587344765663147,0.0153665691614151,0.016808385029435158,0.00950841885060072,0.04465441405773163,0.05071535333991051,0.0,0.00360092893242836,0.21903860569000244,0.21873287856578827,0.13980743288993835,0.1290687769651413,0.0,0.0,0.01840633898973465,0.1801222711801529,0.18415367603302002,0.008932734839618206,0.02844945527613163,0.021377362310886383,0.0035636257380247116,0.0,0.0,0.0,0.0,0.0
15,0.5,0.0003146559465676546,0.0,0.0,0.0,0.0,0.0,0.009738962166011333,0.0,0.0,0.0,0.0,0.0,0.0,0.010823317803442478,0.08770143985748291,0.002469137776643038,0.008338507264852524,0.035693272948265076,0.04335564002394676,0.4250752627849579,0.0,0.006182727869600058,0.0,0.04540532827377319,0.046537723392248154,0.011183465830981731,0.014620603993535042,0.03911949694156647,0.03928754851222038,0.015409502200782299,0.015335503034293652,0.0041526616550982,0.012287357822060585,0.01930384524166584,0.047987550497055054,0.0,0.0022983376402407885,0.23263254761695862,0.23509418964385986,0.14272372424602509,0.1313103288412094,0.0002909110626205802,0.0,0.02256157621741295,0.20176318287849426,0.20614157617092133,0.011676187627017498,0.022588113322854042,0.01583680883049965,0.0033454447984695435,0.0,0.0,0.0,0.0,0.0
16,0.5333333333333333,7.359957089647651e-05,0.0,0.0,0.0,0.0,0.0,0.011827722191810608,0.0,0.0,0.0,0.0,0.0,0.0,0.012934216298162937,0.0765693336725235,0.004009661730378866,0.006465882062911987,0.03349022939801216,0.06994237005710602,0.47486600279808044,0.0,0.006203805096447468,0.0,0.044346313923597336,0.047032903879880905,0.014691437594592571,0.01902882196009159,0.029129186645150185,0.029228754341602325,0.013506102375686169,0.013696660287678242,0.0025427951477468014,0.017217515036463737,0.015797054395079613,0.04450229927897453,0.0,0.001746083260513842,0.22868381440639496,0.2314162254333496,0.13672976195812225,0.12667767703533173,0.0004381821199785918,0.0,0.027974653989076614,0.22035780549049377,0.22484993934631348,0.014587772078812122,0.016516730189323425,0.009905529208481312,0.003189463634043932,0.0,0.0,0.0,0.0,0.0
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.016004107892513275,0.0,0.0,0.0,0.0,0.0,0.0,0.017047405242919922,0.05753263831138611,0.009988549165427685,0.007372796535491943,0.0004607848823070526,0.10560888797044754,0.6275684237480164,0.06901533156633377,0.005960995797067881,0.0,0.039477914571762085,0.03755280748009682,0.027618998661637306,0.034008678048849106,0.019002093002200127,0.015751054510474205,0.009370687417685986,0.00859784334897995,0.0,0.02067693881690502,0.017784299328923225,0.0361497700214386,0.0027580768801271915,0.007491059601306915,0.2188970297574997,0.2183266133069992,0.10102856159210205,0.08585210144519806,0.0,0.0,0.039742499589920044,0.2410677671432495,0.24527503550052643,0.027232429012656212,0.007094810251146555,0.0,0.002080725273117423,0.0,0.0,0.0,0.0,0.0
18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.020853156223893166,0.0,0.0,0.0,0.0,0.0,0.0,0.021846771240234375,0.04444099962711334,0.015475851483643055,0.009627080522477627,0.0,0.1041095107793808,0.7350324392318726,0.1341211199760437,0.007226924877613783,0.0,0.03745638206601143,0.03171553462743759,0.03863976523280144,0.04528844356536865,0.011194055899977684,0.005865416955202818,0.00561315193772316,0.004159500356763601,0.0,0.026437273249030113,0.033694587647914886,0.02770567499101162,0.007381379138678312,0.01650756224989891,0.1894938051700592,0.18579740822315216,0.06398437172174454,0.049142107367515564,9.841227438300848e-05,0.0,0.05166807398200035,0.2581866383552551,0.26259300112724304,0.033790212124586105,0.005397684406489134,0.0,0.0013247206807136536,0.0,0.0,0.0,0.0,0.0
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0253483597189188,0.0,0.0,0.0,0.0,0.0,0.0,0.02629062905907631,0.03246178850531578,0.022684535011649132,0.01210587564855814,0.0,0.11288963258266449,0.814143180847168,0.13958802819252014,0.007355434354394674,0.0,0.04580020532011986,0.038137760013341904,0.053109269589185715,0.06076715141534805,0.006958056706935167,0.0,0.0032213625963777304,0.0013767596101388335,0.0,0.020864160731434822,0.02412758767604828,0.024792997166514397,0.0,0.00937235914170742,0.1597626656293869,0.15511903166770935,0.04019339010119438,0.024449355900287628,0.00032963455305434763,0.0,0.060681212693452835,0.26981183886528015,0.2742020785808563,0.03564294055104256,0.0047586839646101,0.0,0.0015891960356384516,0.0,0.0,0.0,0.0,0.0
