,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006469365209341049,0.0,0.0,0.0,0.0,0.0,0.0,0.007031788118183613,0.03538284823298454,0.0,0.00462787039577961,0.12308494746685028,0.004504099953919649,0.0,0.0,0.00366955972276628,0.004182243254035711,0.07239218801259995,0.06822528690099716,0.011082992888987064,0.0,0.06318369507789612,0.07687658816576004,0.008823110722005367,0.008654939010739326,0.013842805288732052,0.0268301572650671,0.0,0.0033933271188288927,0.0,0.016246085986495018,0.1098434254527092,0.11670798063278198,0.06682410091161728,0.07277480512857437,0.0,0.0,0.013047347776591778,0.035220444202423096,0.03781154006719589,0.0,0.032866571098566055,0.03935584798455238,0.023109912872314453,0.030404744669795036,0.0,0.0,0.0,0.0
1,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.02532411925494671,0.0,0.0,0.0,0.0,0.0,0.0,0.025959068909287453,0.07645893841981888,0.011952175758779049,0.0,0.2996044456958771,0.0,0.0,0.0,0.000988244079053402,0.0,0.15181858837604523,0.1486087292432785,0.0031158237252384424,0.0,0.11022459715604782,0.11266139894723892,0.018787411972880363,0.018513549119234085,0.0004265621246304363,0.038004714995622635,0.0,0.008796367794275284,0.0,0.00461571617051959,0.23064914345741272,0.23074884712696075,0.1584627479314804,0.1578804850578308,0.0,0.0,0.07471594959497452,0.14713220298290253,0.15068040788173676,0.0,0.07923197001218796,0.07509999722242355,0.029289109632372856,0.031176188960671425,0.0,0.0,0.0,0.0
2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.03793560341000557,0.0,0.0,0.0,0.0,0.0,0.0,0.038767680525779724,0.10226921737194061,0.019461823627352715,0.0,0.3248523771762848,0.0,0.030996927991509438,0.0,0.000432267552241683,0.0004629431932698935,0.1291510909795761,0.1330072283744812,0.0025458133313804865,0.0,0.08769538253545761,0.09254524856805801,0.01765008643269539,0.018025748431682587,0.0,0.024639513343572617,0.0,0.02855818346142769,0.0,0.0009965909412130713,0.26917681097984314,0.2729390859603882,0.16385306417942047,0.1649908721446991,0.0,0.0,0.10361508280038834,0.19584029912948608,0.20034503936767578,0.005266307387501001,0.07935798913240433,0.07372725754976273,0.020223228260874748,0.021023942157626152,0.0,0.0,0.0,0.0
3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0457458570599556,0.0,0.0,0.0,0.0,0.0,0.0,0.04671990126371384,0.10625874251127243,0.018642671406269073,0.0,0.1881357878446579,0.0,0.03278544917702675,0.0,0.0,0.0,0.12088816612958908,0.12716567516326904,0.0,0.0019310045754536986,0.08845546096563339,0.08966631442308426,0.017916981130838394,0.018391041085124016,0.026164257898926735,0.003703064750880003,0.0,0.0485161654651165,0.0,0.0,0.30052846670150757,0.3037022352218628,0.19705037772655487,0.1945076286792755,0.00012261005758773535,0.0,0.11568497121334076,0.21435071527957916,0.2196168154478073,0.0007078435155563056,0.06885255873203278,0.06036379933357239,0.022273922339081764,0.019291410222649574,0.0,0.0,0.0,0.0
4,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05014520511031151,0.0,0.0,0.0,0.0,0.0,0.0,0.051224883645772934,0.0904061570763588,0.013414951972663403,0.0005676746368408203,0.0,0.0,0.037580907344818115,0.0,0.0005718722240999341,0.0015802964335307479,0.1044972762465477,0.11208969354629517,0.0,0.005167671479284763,0.08998911082744598,0.08800026774406433,0.017436787486076355,0.017984971404075623,0.05100857838988304,0.0,0.022001713514328003,0.058145057410001755,0.002109839115291834,0.0,0.3012486398220062,0.30405473709106445,0.22490373253822327,0.21934664249420166,0.0008090882911346853,0.0,0.12167913466691971,0.2203780710697174,0.225477933883667,0.0,0.04931512847542763,0.03958136588335037,0.024312883615493774,0.018907522782683372,0.0,0.0,0.0,0.0
5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.05065729841589928,0.0,0.0,0.0,0.0,0.0,0.0,0.051813043653964996,0.14475905895233154,0.012562679126858711,0.006758795585483313,0.0,0.0,0.11519760638475418,0.0,0.004071043338626623,0.005060479510575533,0.06829940527677536,0.07242263853549957,0.0,0.006404125597327948,0.1696096956729889,0.15431912243366241,0.01923331245779991,0.019383786246180534,0.06815969198942184,0.0,0.2154967337846756,0.07188408821821213,0.0030707514379173517,0.0,0.3124989867210388,0.3014548718929291,0.27629736065864563,0.27284368872642517,0.001092205522581935,0.0,0.12507225573062897,0.2232164591550827,0.22832870483398438,0.0,0.051716871559619904,0.04178396984934807,0.03676065430045128,0.030751138925552368,0.0,0.0,0.0,0.0
6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0507332943379879,0.0,0.0,0.0,0.0,0.0,0.0,0.051981016993522644,0.16422110795974731,0.008303986862301826,0.010120938532054424,0.0,0.0,0.08284886926412582,0.0,0.006145724095404148,0.006279477383941412,0.036604057997465134,0.03858020901679993,0.0,0.0054182992316782475,0.19996999204158783,0.18349076807498932,0.02037174627184868,0.020426185801625252,0.05556334927678108,0.0,0.2725748121738434,0.0781896635890007,0.0,0.0,0.3100152909755707,0.2971162796020508,0.3053429424762726,0.30448204278945923,0.0019217317458242178,0.0,0.12580396234989166,0.22076474130153656,0.22656282782554626,0.0,0.04153221845626831,0.03447217121720314,0.04150707647204399,0.03771662339568138,0.0,0.0,0.0,0.0
7,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.05135296285152435,0.0,0.0,0.0,0.0,0.0,0.0,0.05262640118598938,0.15864132344722748,0.002558031352236867,0.010640612803399563,0.0,0.0,0.03460369259119034,0.0,0.006326773203909397,0.005665936507284641,0.007657203823328018,0.01022228505462408,0.0,0.002487555146217346,0.18074928224086761,0.1739702671766281,0.01974201574921608,0.019995108246803284,0.03527653589844704,0.0,0.2342991828918457,0.07759446650743484,0.0,0.0,0.2999376654624939,0.2933628261089325,0.3033101260662079,0.30240216851234436,0.0024711673613637686,0.0,0.12304084748029709,0.21767400205135345,0.22384604811668396,0.0,0.021885139867663383,0.01776445470750332,0.03843630105257034,0.03596353158354759,0.0,0.0,0.0,0.0
8,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.052836786955595016,0.0,0.0,0.0,0.0,0.0,0.0,0.05407370254397392,0.14502595365047455,0.0,0.008641921915113926,0.025813251733779907,0.0,0.0,0.0,0.004151826724410057,0.002569093368947506,0.0,0.003794348333030939,0.0,0.0006999558536335826,0.13247738778591156,0.13509760797023773,0.018773380666971207,0.01927882991731167,0.018981745466589928,0.0,0.11552274972200394,0.06697242707014084,0.0,0.0007094228640198708,0.2921026349067688,0.2934480309486389,0.27978354692459106,0.2790176272392273,0.002703932346776128,0.0,0.11865736544132233,0.21503770351409912,0.22115400433540344,6.857174594188109e-05,0.0019316256511956453,8.25517054181546e-05,0.03049539402127266,0.02935834228992462,0.0,0.0,0.0,0.0
9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.05403801426291466,0.0,0.0,0.0,0.0,0.0,0.0,0.05519630014896393,0.14403416216373444,0.0,0.004683451261371374,0.06442343443632126,0.00861294474452734,0.0,0.0,0.0019052261486649513,0.0,0.0,0.002919447375461459,0.009001794271171093,0.007170484401285648,0.09943116456270218,0.10605131834745407,0.017355434596538544,0.017891541123390198,0.015931449830532074,0.0,0.034443024545907974,0.056621767580509186,0.0,0.0032309950329363346,0.29609474539756775,0.30064234137535095,0.24011865258216858,0.23862150311470032,0.0024640043266117573,0.0,0.11172199249267578,0.21305008232593536,0.21839769184589386,0.0038305234629660845,0.0,0.0,0.013372375629842281,0.01260353159159422,0.0,0.0,0.0,0.0
