,time_code,emotion_values.disgust,emotion_values.joy,emotion_values.grief,emotion_values.outofbreath,emotion_values.pain,emotion_values.anger,emotion_values.amazement,emotion_values.cheekiness,emotion_values.sadness,emotion_values.fear
29,1.0,0.0023327735252678394,0.2935226261615753,0.0,0.0,6.761799340893049e-06,0.005136677995324135,6.761799340893049e-06,0.0,0.0,0.00016049074474722147
30,1.0333125591278076,0.0023755854927003384,0.2943074703216553,0.0,0.0,4.7332591748272534e-06,0.004324070643633604,4.7332591748272534e-06,0.0,0.0,0.00011234352859901264
31,1.0666249990463257,0.002405553823336959,0.29485684633255005,0.0,0.0,3.313281240480137e-06,0.00375524559058249,3.313281240480137e-06,0.0,0.0,7.864047074690461e-05
32,1.100000023841858,0.002426531631499529,0.29524144530296326,0.0,0.0,2.3192969820229337e-06,0.0033570679370313883,2.3192969820229337e-06,0.0,0.0,5.5048327340045944e-05
33,1.133312463760376,0.0025522864889353514,0.2954835295677185,0.0,0.0,1.6235078419413185e-06,0.0031130036804825068,1.6235078419413185e-06,0.0,0.0,3.853382804663852e-05
34,1.1666250228881836,0.002640314633026719,0.29565301537513733,0.0,0.0,1.1364554666215554e-06,0.002942158840596676,1.1364554666215554e-06,0.0,0.0,2.6973679268849082e-05
35,1.2000000476837158,0.002701934427022934,0.29577162861824036,0.0,0.0,7.95518815266405e-07,0.0028225674759596586,7.95518815266405e-07,0.0,0.0,1.8881575670093298e-05
36,1.2333124876022339,0.002745068399235606,0.29585468769073486,0.0,0.0,5.568631422647741e-07,0.0027388534508645535,5.568631422647741e-07,0.0,0.0,1.3217102605267428e-05
37,1.2666250467300415,0.0027752621099352837,0.29591280221939087,0.0,0.0,3.898042280070513e-07,0.002680253703147173,3.898042280070513e-07,0.0,0.0,9.251971277990378e-06
38,1.2999999523162842,0.002796397777274251,0.2959534823894501,0.0,0.0,2.7286296244710684e-07,0.002639233600348234,2.7286296244710684e-07,0.0,0.0,6.476379894593265e-06
39,1.3333125114440918,0.002811192534863949,0.2959819436073303,0.0,0.0,1.9100406234429101e-07,0.0026105197612196207,1.9100406234429101e-07,0.0,0.0,4.5334659262152854e-06
40,1.3666249513626099,0.0028215490747243166,0.2960019111633301,0.0,0.0,1.3370284079883277e-07,0.0025904199574142694,1.3370284079883277e-07,0.0,0.0,3.1734259664517595e-06
41,1.399999976158142,0.0028287984896451235,0.2960158586502075,0.0,0.0,9.3591985717012e-08,0.0025763502344489098,9.3591985717012e-08,0.0,0.0,2.221398062829394e-06
42,1.4333125352859497,0.0028338732663542032,0.2960256338119507,0.0,0.0,6.55143921335366e-08,0.002566501498222351,6.55143921335366e-08,0.0,0.0,1.5549786667179433e-06
43,1.4666249752044678,0.0028374255634844303,0.29603245854377747,0.0,0.0,4.586007307239015e-08,0.0025596069172024727,4.586007307239015e-08,0.0,0.0,1.088485078071244e-06
44,1.4999375343322754,0.02925705350935459,0.2838318347930908,0.0,0.0,3.210205079540174e-08,0.0022542900405824184,3.210205079540174e-08,0.0,0.0,7.619395319125033e-07
45,1.5333125591278076,0.047750797122716904,0.275291383266449,0.0,0.0,2.2471436267323952e-08,0.0020405680406838655,2.2471436267323952e-08,0.0,0.0,5.333576496013848e-07
46,1.5666249990463257,0.06069641560316086,0.2693130671977997,0.0,0.0,1.5730003966041295e-08,0.0018909627106040716,1.5730003966041295e-08,0.0,0.0,3.733503604053112e-07
47,1.600000023841858,0.0697583481669426,0.2651282548904419,0.0,0.0,1.1011002776228906e-08,0.0017862389795482159,1.1011002776228906e-08,0.0,0.0,2.6134526365240163e-07
48,1.633312463760376,0.07610169053077698,0.26219889521598816,0.0,0.0,7.707702032178076e-09,0.001712932251393795,7.707702032178076e-09,0.0,0.0,1.829416760301683e-07
49,1.6666250228881836,0.08054203540086746,0.2601483166217804,0.0,0.0,5.3953916889781794e-09,0.0016616176581010222,5.3953916889781794e-09,0.0,0.0,1.2805917037894687e-07
50,1.7000000476837158,0.08365027606487274,0.25871291756629944,0.0,0.0,3.776774004649042e-09,0.0016256974777206779,3.776774004649042e-09,0.0,0.0,8.964141784417734e-08
51,1.7333124876022339,0.08582605421543121,0.2577081620693207,0.0,0.0,2.643741892072171e-09,0.0016005532816052437,2.643741892072171e-09,0.0,0.0,6.274898822766772e-08
52,1.7666250467300415,0.08734908699989319,0.2570047974586487,0.0,0.0,1.8506193244505198e-09,0.0015829523326829076,1.8506193244505198e-09,0.0,0.0,4.392428820665373e-08
53,1.7999999523162842,0.08841521292924881,0.25651246309280396,0.0,0.0,1.2954335382175941e-09,0.0015706316335126758,1.2954335382175941e-09,0.0,0.0,3.074700316574308e-08
54,1.8333125114440918,0.08916150033473969,0.25616782903671265,0.0,0.0,9.068034656500856e-10,0.0015620071208104491,9.068034656500856e-10,0.0,0.0,2.1522900794934685e-08
55,1.8666249513626099,0.07035015523433685,0.26499322056770325,0.0,0.0,6.347624093017146e-10,0.0015595791628584266,6.347624093017146e-10,0.0,0.0,1.506603197753975e-08
56,1.8999375104904175,0.05718221142888069,0.2711710035800934,0.0,0.0,4.443336809600851e-10,0.0015578796155750751,4.443336809600851e-10,0.0,0.0,1.054622167373509e-08
57,1.9333125352859497,0.04796465486288071,0.2754954695701599,0.0,0.0,3.110335877742898e-10,0.0015566899674013257,3.110335877742898e-10,0.0,0.0,7.382354727525353e-09
58,1.9666249752044678,0.04151236265897751,0.2785225510597229,0.0,0.0,2.1772349201309993e-10,0.001555857015773654,2.1772349201309993e-10,0.0,0.0,5.167648531312352e-09
59,2.0,0.03699575737118721,0.2806415557861328,0.0,0.0,1.524064485725063e-10,0.0015552741242572665,1.524064485725063e-10,0.0,0.0,3.6173537498740416e-09
60,2.0333125591278076,0.03383413329720497,0.2821248173713684,0.0,0.0,1.0668450844963928e-10,0.0015548659721389413,1.0668450844963928e-10,0.0,0.0,2.5321476027073686e-09
61,2.0666251182556152,0.031620997935533524,0.2831631302833557,0.0,0.0,7.467915869030506e-11,0.001554580288939178,7.467915869030506e-11,0.0,0.0,1.7725032552817765e-09
62,2.0999999046325684,0.03007180243730545,0.28388991951942444,0.0,0.0,5.227540969543476e-11,0.0015543804038316011,5.227540969543476e-11,0.0,0.0,1.2407521676749411e-09
63,2.133312463760376,0.02898736484348774,0.2843987047672272,0.0,0.0,3.659278782763842e-11,0.0015542404726147652,3.659278782763842e-11,0.0,0.0,8.68526528474689e-10
64,2.1666250228881836,0.028228258714079857,0.28475484251976013,0.0,0.0,2.5614951132402197e-11,0.001554142334498465,2.5614951132402197e-11,0.0,0.0,6.079685643811672e-10
65,2.200000047683716,0.0276968851685524,0.2850041389465332,0.0,0.0,1.7930466139626233e-11,0.001554073765873909,1.7930466139626233e-11,0.0,0.0,4.255779895157019e-10
66,2.2333126068115234,0.10781800001859665,0.20079323649406433,0.0,0.0,1.2551326297738363e-11,0.0019059862243011594,1.2551326297738363e-11,0.0,0.0,2.979045898854338e-10
67,2.266624927520752,0.16390278935432434,0.14184558391571045,0.0,0.0,8.785928581889202e-12,0.0021523248869925737,8.785928581889202e-12,0.0,0.0,2.0853320459313096e-10
68,2.299999952316284,0.20316214859485626,0.10058224201202393,0.0,0.0,6.150149833850094e-12,0.0023247620556503534,6.150149833850094e-12,0.0,0.0,1.459732335007402e-10
69,2.333312511444092,0.23064367473125458,0.0716979056596756,0.0,0.0,4.305104883695066e-12,0.002445467747747898,4.305104883695066e-12,0.0,0.0,1.0218127038941205e-10
70,2.3666250705718994,0.24988074600696564,0.05147886648774147,0.0,0.0,3.013573331850372e-12,0.0025299619883298874,3.013573331850372e-12,0.0,0.0,7.152688857869904e-11
71,2.4000000953674316,0.26334670186042786,0.03732553869485855,0.0,0.0,2.1095013756633474e-12,0.00258910795673728,2.1095013756633474e-12,0.0,0.0,5.006882061731055e-11
72,2.43331241607666,0.272772878408432,0.027418209239840508,0.0,0.0,1.4766509412802997e-12,0.0026305101346224546,1.4766509412802997e-12,0.0,0.0,3.504817269739391e-11
73,2.4666249752044678,0.2793712019920349,0.020483078435063362,0.0,0.0,1.0336555830020577e-12,0.00265949172899127,1.0336555830020577e-12,0.0,0.0,2.4533722275954517e-11
74,2.4999375343322754,0.2839900255203247,0.01562848687171936,0.0,0.0,7.23558962311549e-13,0.002679778728634119,7.23558962311549e-13,0.0,0.0,1.7173604552334076e-11
75,2.5333125591278076,0.2872231900691986,0.012230273336172104,0.0,0.0,5.064912790390952e-13,0.002693979535251856,5.064912790390952e-13,0.0,0.0,1.202152266621681e-11
76,2.5666251182556152,0.2894864082336426,0.00985152367502451,0.0,0.0,3.5454389532736663e-13,0.002703920239582658,3.5454389532736663e-13,0.0,0.0,8.415065519407072e-12
77,2.5999999046325684,0.2748565673828125,0.006896066479384899,0.0,0.0,2.481807077556186e-13,0.0018927442142739892,2.481807077556186e-13,0.0,0.01626157946884632,0.00030866439919918776
78,2.633312463760376,0.26461565494537354,0.004827246535569429,0.0,0.0,1.7372649813943847e-13,0.001324920915067196,1.7372649813943847e-13,0.0,0.0276446845382452,0.0005247294902801514
79,2.6666250228881836,0.2574470639228821,0.003379072528332472,0.0,0.0,1.216085473423542e-13,0.0009274446056224406,1.216085473423542e-13,0.0,0.03561285883188248,0.000675974995829165
80,2.700000047683716,0.2524290084838867,0.0023653507232666016,0.0,0.0,8.512598449490066e-14,0.0006492112297564745,8.512598449490066e-14,0.0,0.041190579533576965,0.0007818469312041998
81,2.7333126068115234,0.2489163726568222,0.0016557455528527498,0.0,0.0,5.95881918569359e-14,0.00045444787247106433,5.95881918569359e-14,0.0,0.04509498551487923,0.0008559572161175311
82,2.766624927520752,0.2464575320482254,0.0011590218637138605,0.0,0.0,4.171173091172334e-14,0.0003181134816259146,4.171173091172334e-14,0.0,0.0478280708193779,0.0009078344446606934
83,2.799999952316284,0.24473634362220764,0.0008113153162412345,0.0,0.0,2.9198211638206337e-14,0.00022267944586928934,2.9198211638206337e-14,0.0,0.0497412271797657,0.0009441485162824392
84,2.833312511444092,0.2435314953327179,0.0005679207388311625,0.0,0.0,2.0438747469118078e-14,0.00015587560483254492,2.0438747469118078e-14,0.0,0.05108043923974037,0.0009695683256722987
85,2.8666250705718994,0.2426881045103073,0.00039754449971951544,0.0,0.0,1.4307123397789244e-14,0.00010911292338278145,1.4307123397789244e-14,0.0,0.05201788619160652,0.000987362232990563
86,2.899937391281128,0.24209773540496826,0.00027828116435557604,0.0,0.0,1.001498637845247e-14,7.637904491275549e-05,1.001498637845247e-14,0.0,0.052674099802970886,0.0009998178575187922
87,2.93331241607666,0.24168449640274048,0.00019479679758660495,0.0,0.0,7.010490634323319e-15,5.346533362171613e-05,7.010490634323319e-15,0.0,0.05313345044851303,0.0010085368994623423
88,2.9666249752044678,0.19636653363704681,0.0017304647481068969,0.0,0.0,4.907343401674676e-15,3.742573244380765e-05,4.907343401674676e-15,0.0,0.03870410844683647,0.0007059758063405752
89,3.0,0.16464397311210632,0.002805432304739952,0.0,0.0,3.4351404235239205e-15,2.6198013074463233e-05,3.4351404235239205e-15,0.0,0.028603570535779,0.0004941830411553383
90,3.0333125591278076,0.14243817329406738,0.0035579095128923655,0.0,0.0,2.4045982117634496e-15,1.8338609152124263e-05,2.4045982117634496e-15,0.0,0.021533193066716194,0.0003459281288087368
91,3.0666251182556152,0.12689413130283356,0.00408464390784502,0.0,0.0,1.6832186847069437e-15,1.2837025678891223e-05,1.6832186847069437e-15,0.0,0.01658392883837223,0.000242149704718031
92,3.0999999046325684,0.1160132884979248,0.004453357774764299,0.0,0.0,1.1782531110585961e-15,8.985917702375446e-06,1.1782531110585961e-15,0.0,0.013119443319737911,0.00016950478311628103
93,3.133312463760376,0.10839670151472092,0.0047114575281739235,0.0,0.0,8.247771036256344e-16,6.2901422097638715e-06,8.247771036256344e-16,0.0,0.01069430448114872,0.00011865335545735434
94,3.1666250228881836,0.10306508094072342,0.004892127122730017,0.0,0.0,5.773439566560763e-16,4.403099410410505e-06,5.773439566560763e-16,0.0,0.008996707387268543,8.305734809255227e-05
95,3.200000047683716,0.09933295100927353,0.005018596071749926,0.0,0.0,4.0414075377738566e-16,3.0821697691862937e-06,4.0414075377738566e-16,0.0,0.007808389142155647,5.814014366478659e-05
96,3.2333126068115234,0.09672046452760696,0.0051071238704025745,0.0,0.0,2.8289852235021404e-16,2.1575187929556705e-06,2.8289852235021404e-16,0.0,0.00697656674310565,4.069810165674426e-05
97,3.266624927520752,0.09489171952009201,0.005169093608856201,0.0,0.0,1.9802895770421595e-16,1.5102631323316018e-06,1.9802895770421595e-16,0.0,0.006394290365278721,2.848867188731674e-05
98,3.299999952316284,0.09361159801483154,0.005212472286075354,0.0,0.0,1.3862026377550626e-16,1.0571841357887024e-06,1.3862026377550626e-16,0.0,0.005986697506159544,1.994207013922278e-05
99,3.333312511444092,0.07407929748296738,0.004816065542399883,0.0,0.0,9.703418199587642e-17,7.400288950520917e-07,9.703418199587642e-17,0.0,0.005057717207819223,1.3959449461253826e-05
100,3.3666250705718994,0.06040668487548828,0.004538580775260925,0.0,0.0,6.792392276490207e-17,5.180202151677804e-07,6.792392276490207e-17,0.0,0.004407430998980999,9.771614713827148e-06
101,3.4000000953674316,0.050835855305194855,0.004344341345131397,0.0,0.0,4.7546745273686957e-17,3.626141449331044e-07,4.7546745273686957e-17,0.0,0.003952230326831341,6.840130026830593e-06
102,3.43331241607666,0.044136274605989456,0.004208373837172985,0.0,0.0,3.328272036809189e-17,2.538299099796859e-07,3.328272036809189e-17,0.0,0.003633590182289481,4.78809079140774e-06
103,3.4666249752044678,0.039446569979190826,0.004113196395337582,0.0,0.0,2.3297904257664323e-17,1.7768091709058353e-07,2.3297904257664323e-17,0.0,0.003410541685298085,3.3516635085106827e-06
104,3.4999375343322754,0.03616377338767052,0.004046572372317314,0.0,0.0,1.6308532484056658e-17,1.24376640542323e-07,1.6308532484056658e-17,0.0,0.003254408249631524,2.3461643650080077e-06
105,3.5333125591278076,0.03386581689119339,0.0039999354630708694,0.0,0.0,1.1415972573403538e-17,8.706364695854063e-08,1.1415972573403538e-17,0.0,0.00314511451870203,1.6423150555056054e-06
106,3.5666251182556152,0.03225724771618843,0.003967289812862873,0.0,0.0,7.991180139637987e-18,6.094455073935023e-08,7.991180139637987e-18,0.0,0.003068608930334449,1.1496205161165562e-06
107,3.5999999046325684,0.03113124705851078,0.003944437485188246,0.0,0.0,5.593826263182713e-18,4.266118480700243e-08,5.593826263182713e-18,0.0,0.003015055088326335,8.047343840189569e-07
108,3.633312463760376,0.03034305013716221,0.00392844108864665,0.0,0.0,3.915678218791777e-18,2.9862828654358964e-08,3.915678218791777e-18,0.0,0.002977567259222269,5.633140744976117e-07
109,3.6666250228881836,0.02979131042957306,0.003917243331670761,0.0,0.0,2.740974835872305e-18,2.090397899223717e-08,2.740974835872305e-18,0.0,0.002951325848698616,3.94319812357935e-07
110,3.700000047683716,0.05675264075398445,0.07553617656230927,0.0,0.0,1.9186822403540063e-18,0.0003455601981841028,1.9186822403540063e-18,0.0,0.002065927954390645,2.760238544396998e-07
111,3.7333126068115234,0.07562556862831116,0.1256694346666336,0.0,0.0,1.3430776509658657e-18,0.0005874377675354481,1.3430776509658657e-18,0.0,0.0014461495447903872,1.9321670663430268e-07
112,3.766624927520752,0.08883661776781082,0.1607627123594284,0.0,0.0,9.40154355676106e-19,0.0007567519787698984,9.40154355676106e-19,0.0,0.001012304681353271,1.3525169606509735e-07
113,3.799999952316284,0.09808435291051865,0.18532800674438477,0.0,0.0,6.581080489732742e-19,0.0008752719732001424,6.581080489732742e-19,0.0,0.0007086132536642253,9.467618866665362e-08
114,3.833312511444092,0.10455776751041412,0.20252370834350586,0.0,0.0,4.606755980921401e-19,0.0009582359925843775,4.606755980921401e-19,0.0,0.0004960292717441916,6.627332993502932e-08
115,3.8666250705718994,0.10908915847539902,0.21456068754196167,0.0,0.0,3.224729238343769e-19,0.0010163107654079795,3.224729238343769e-19,0.0,0.00034722048440016806,4.639133166506326e-08
116,3.899937391281128,0.11226112395524979,0.22298657894134521,0.0,0.0,2.2573104926900326e-19,0.001056963112205267,2.2573104926900326e-19,0.0,0.00024305433908011764,3.247393109973018e-08
117,3.93331241607666,0.11448151618242264,0.2288847118616104,0.0,0.0,1.580117370732417e-19,0.0010854197898879647,1.580117370732417e-19,0.0,0.00017013802425935864,2.2731752480353862e-08
118,3.9666249752044678,0.11603578180074692,0.23301339149475098,0.0,0.0,1.1060821336632977e-19,0.0011053393827751279,1.1060821336632977e-19,0.0,0.000119096614071168,1.591222620334065e-08
119,4.0,0.11712376773357391,0.23590347170829773,0.0,0.0,7.742574677149143e-20,0.0011192831443622708,7.742574677149143e-20,0.0,8.336762402905151e-05,1.113855851997414e-08
120,4.0333123207092285,0.11788535863161087,0.23792652785778046,0.0,0.0,5.419802080133944e-20,0.0011290437541902065,5.419802080133944e-20,0.0,5.8357334637548774e-05,7.79699060871053e-09
121,4.066625118255615,0.10226013511419296,0.24863967299461365,0.0,0.0,3.793861294535047e-20,0.0011638379655778408,3.793861294535047e-20,0.0,4.085013279109262e-05,5.457893692550897e-09
122,4.099999904632568,0.09132246673107147,0.2561388909816742,0.0,0.0,2.6557027769275623e-20,0.0011881939135491848,2.6557027769275623e-20,0.0,2.8595093681360595e-05,3.82052522951426e-09
123,4.133312702178955,0.08366610109806061,0.26138836145401,0.0,0.0,1.858991814602323e-20,0.001205243170261383,1.858991814602323e-20,0.0,2.0016563212266192e-05,2.674367838295666e-09
124,4.166625022888184,0.078306645154953,0.26506298780441284,0.0,0.0,1.3012942863774974e-20,0.001217177603393793,1.3012942863774974e-20,0.0,1.4011594430485275e-05,1.872057397989124e-09
125,4.199999809265137,0.07455503195524216,0.2676352262496948,0.0,0.0,9.109059923863125e-21,0.001225531566888094,9.109059923863125e-21,0.0,9.808116374188103e-06,1.3104402007968474e-09
126,4.233312606811523,0.07192889600992203,0.2694357633590698,0.0,0.0,6.3763419467041875e-21,0.0012313793413341045,6.3763419467041875e-21,0.0,6.865680916234851e-06,9.173081183533327e-10
127,4.266624927520752,0.07009060680866241,0.27069616317749023,0.0,0.0,4.463439524251645e-21,0.0012354727368801832,4.463439524251645e-21,0.0,4.805976459465455e-06,6.421156384384119e-10
128,4.300000190734863,0.06880379468202591,0.27157843112945557,0.0,0.0,3.1244075861967945e-21,0.0012383381836116314,3.1244075861967945e-21,0.0,3.364183612575289e-06,4.4948092470242784e-10
129,4.333312511444092,0.06790302693843842,0.2721960246562958,0.0,0.0,2.1870853305325954e-21,0.0012403440196067095,2.1870853305325954e-21,0.0,2.354928483327967e-06,3.1463665006725705e-10
130,4.36662483215332,0.06727249920368195,0.2726283669471741,0.0,0.0,1.530959751567656e-21,0.0012417481048032641,1.530959751567656e-21,0.0,1.648449938329577e-06,2.2024566892486774e-10
131,4.400000095367432,0.06683111935853958,0.27293097972869873,0.0,0.0,1.071671856389618e-21,0.0012427308829501271,1.071671856389618e-21,0.0,1.1539148090378148e-06,1.5417196685962864e-10
132,4.43331241607666,0.047553759068250656,0.27973121404647827,0.0,0.0,7.501702691804738e-22,0.0016848855884745717,7.501702691804738e-22,0.0,8.077403776951542e-07,1.0792037402618249e-10
133,4.466625213623047,0.03405960276722908,0.2844913601875305,0.0,0.0,5.2511918337762185e-22,0.001994393765926361,5.2511918337762185e-22,0.0,5.654182473335823e-07,7.554426528777469e-11
134,4.499937534332275,0.024613695219159126,0.28782346844673157,0.0,0.0,3.675834334130451e-22,0.0022110494319349527,3.675834334130451e-22,0.0,3.957927674491657e-07,5.2880984313663504e-11
135,4.5333123207092285,0.018001560121774673,0.29015594720840454,0.0,0.0,2.5730840338913156e-22,0.002362708328291774,2.5730840338913156e-22,0.0,2.77054937214416e-07,3.701668832567506e-11
136,4.566625118255615,0.013373064808547497,0.29178866744041443,0.0,0.0,1.8011586470190782e-22,0.0024688695557415485,1.8011586470190782e-22,0.0,1.9393844752357836e-07,2.5911680787138458e-11
137,4.599999904632568,0.01013311930000782,0.29293158650398254,0.0,0.0,1.2608110150480313e-22,0.0025431823451071978,1.2608110150480313e-22,0.0,1.357569061610775e-07,1.8138174989745792e-11
138,4.633312702178955,0.00786515697836876,0.2937316298484802,0.0,0.0,8.825677357771708e-23,0.002595201600342989,8.825677357771708e-23,0.0,9.502983289166878e-08,1.269672214587736e-11
139,4.666625022888184,0.006277583539485931,0.2942916750907898,0.0,0.0,6.177973645569217e-23,0.0026316149160265923,6.177973645569217e-23,0.0,6.652088302416814e-08,8.887705675586499e-12
140,4.699999809265137,0.005166282411664724,0.29468366503715515,0.0,0.0,4.324581867442814e-23,0.0026571042835712433,4.324581867442814e-23,0.0,4.656461527474676e-08,6.221394059646723e-12
141,4.733312606811523,0.004388371482491493,0.29495808482170105,0.0,0.0,3.027207338764406e-23,0.0026749467942863703,3.027207338764406e-23,0.0,3.259522785015179e-08,4.354975581544185e-12
142,4.766624927520752,0.0038438336923718452,0.29515019059181213,0.0,0.0,2.119045105580648e-23,0.002687436528503895,2.119045105580648e-23,0.0,2.2816658784563515e-08,3.0484829070809294e-12
143,4.800000190734863,0.003746605245396495,0.2952485978603363,0.0,0.0,1.4833314476887087e-23,0.002615267876535654,1.4833314476887087e-23,0.0,1.5971661326830144e-08,2.1339379915885637e-12
144,4.833312511444092,0.003678545355796814,0.29531747102737427,0.0,0.0,1.0383320922681866e-23,0.002564749913290143,1.0383320922681866e-23,0.0,1.1180162573509733e-08,1.493756615796038e-12
145,4.86662483215332,0.0036309033166617155,0.29536572098731995,0.0,0.0,7.268324566991216e-24,0.0025293873623013496,7.268324566991216e-24,0.0,7.826113090914077e-09,1.0456296202152049e-12
146,4.899937629699707,0.003597554052248597,0.2953994572162628,0.0,0.0,5.08782703912167e-24,0.002504633506760001,5.08782703912167e-24,0.0,5.478279163639854e-09,7.319407124666e-13
147,4.93331241607666,0.0035742095205932856,0.29542309045791626,0.0,0.0,3.561478611840807e-24,0.002487305784597993,3.561478611840807e-24,0.0,3.834795592183582e-09,5.123584933056091e-13
148,4.966625213623047,0.0035578685346990824,0.29543963074684143,0.0,0.0,2.4930349494024743e-24,0.0024751764722168446,2.4930349494024743e-24,0.0,2.6843567368928234e-09,3.5865096157695897e-13
149,5.0,0.0035464297980070114,0.29545122385025024,0.0,0.0,1.745124405417164e-24,0.002466685837134719,1.745124405417164e-24,0.0,1.8790498046428183e-09,2.510556595513441e-13
150,5.0333123207092285,0.003538422519341111,0.2954593300819397,0.0,0.0,1.2215871035135375e-24,0.0024607423692941666,1.2215871035135375e-24,0.0,1.3153348410455123e-09,1.757389535544246e-13
151,5.066625118255615,0.0035328175872564316,0.29546499252319336,0.0,0.0,8.551110217632828e-25,0.0024565821513533592,8.551110217632828e-25,0.0,9.207343776296284e-10,1.2301726477759178e-13
152,5.099999904632568,0.0035288939252495766,0.2954689562320709,0.0,0.0,5.985776462089688e-25,0.0024536699056625366,5.985776462089688e-25,0.0,6.445140532385096e-10,8.611208669956696e-14
